1	0	0.142857143
2	0	0.071428571
3	0	0.285714286
4	0	0.357142857
5	0	0.428571429
6	0	0.5
7	0	0.785714286
8	0	0.714285714
9	0	0.857142857
10	0	0.928571429
11	0	0.214285714
12	0	0.571428571
13	0	1
14	0	0.642857143
15	0	0
16	0.035714286	0.392857143
17	0.035714286	0.464285714
18	0.035714286	0.25
19	0.035714286	0.321428571
20	0.035714286	0.107142857
21	0.035714286	0.035714286
22	0.035714286	0.178571429
23	0.035714286	0.892857143
24	0.035714286	0.964285714
25	0.035714286	0.75
26	0.035714286	0.821428571
27	0.035714286	0.607142857
28	0.035714286	0.535714286
29	0.035714286	0.678571429
30	0.071428571	0.357142857
31	0.071428571	0.857142857
32	0.071428571	0.214285714
33	0.071428571	0.714285714
34	0.071428571	0.071428571
35	0.071428571	0.428571429
36	0.071428571	0.5
37	0.071428571	0.571428571
38	0.071428571	0.785714286
39	0.071428571	0.285714286
40	0.071428571	0.642857143
41	0.071428571	0.928571429
42	0.071428571	0.142857143
43	0.071428571	1
44	0.071428571	0
45	0.107142857	0.392857143
46	0.107142857	0.464285714
47	0.107142857	0.25
48	0.107142857	0.321428571
49	0.107142857	0.107142857
50	0.107142857	0.035714286
51	0.107142857	0.178571429
52	0.107142857	0.892857143
53	0.107142857	0.964285714
54	0.107142857	0.75
55	0.107142857	0.821428571
56	0.107142857	0.607142857
57	0.107142857	0.535714286
58	0.107142857	0.678571429
59	0.142857143	0.571428571
60	0.142857143	0.071428571
61	0.142857143	0.5
62	0.142857143	0.785714286
63	0.142857143	0.714285714
64	0.142857143	0.642857143
65	0.142857143	0.857142857
66	0.142857143	0.928571429
67	0.142857143	0.214285714
68	0.142857143	0.142857143
69	0.142857143	0.357142857
70	0.142857143	0.285714286
71	0.142857143	0.428571429
72	0.142857143	1
73	0.142857143	0
74	0.178571429	0.392857143
75	0.178571429	0.464285714
76	0.178571429	0.25
77	0.178571429	0.321428571
78	0.178571429	0.035714286
79	0.178571429	0.107142857
80	0.178571429	0.178571429
81	0.178571429	0.892857143
82	0.178571429	0.964285714
83	0.178571429	0.75
84	0.178571429	0.821428571
85	0.178571429	0.535714286
86	0.178571429	0.607142857
87	0.178571429	0.678571429
88	0.214285714	0.428571429
89	0.214285714	0.5
90	0.214285714	0.571428571
91	0.214285714	0.785714286
92	0.214285714	0.928571429
93	0.214285714	0.357142857
94	0.214285714	0.142857143
95	0.214285714	0.642857143
96	0.214285714	0.714285714
97	0.214285714	0.857142857
98	0.214285714	0.285714286
99	0.214285714	0.214285714
100	0.214285714	0.071428571
101	0.214285714	1
102	0.214285714	0
103	0.25	0.178571429
104	0.25	0.035714286
105	0.25	0.464285714
106	0.25	0.107142857
107	0.25	0.25
108	0.25	0.321428571
109	0.25	0.392857143
110	0.25	0.821428571
111	0.25	0.75
112	0.25	0.964285714
113	0.25	0.892857143
114	0.25	0.535714286
115	0.25	0.607142857
116	0.25	0.678571429
117	0.285714286	0.785714286
118	0.285714286	0.142857143
119	0.285714286	0.5
120	0.285714286	0.714285714
121	0.285714286	0.857142857
122	0.285714286	0.642857143
123	0.285714286	0.357142857
124	0.285714286	0.285714286
125	0.285714286	0.571428571
126	0.285714286	0.928571429
127	0.285714286	0.214285714
128	0.285714286	0.071428571
129	0.285714286	1
130	0.285714286	0
131	0.285714286	0.428571429
132	0.321428571	0.178571429
133	0.321428571	0.25
134	0.321428571	0.107142857
135	0.321428571	0.464285714
136	0.321428571	0.035714286
137	0.321428571	0.392857143
138	0.321428571	0.321428571
139	0.321428571	0.821428571
140	0.321428571	0.75
141	0.321428571	0.964285714
142	0.321428571	0.892857143
143	0.321428571	0.535714286
144	0.321428571	0.607142857
145	0.321428571	0.678571429
146	0.357142857	0.928571429
147	0.357142857	0.142857143
148	0.357142857	0.5
149	0.357142857	0.785714286
150	0.357142857	0.285714286
151	0.357142857	0.428571429
152	0.357142857	0.214285714
153	0.357142857	0.571428571
154	0.357142857	0.642857143
155	0.357142857	0.857142857
156	0.357142857	0.714285714
157	0.357142857	0.071428571
158	0.357142857	0.357142857
159	0.357142857	1
160	0.357142857	0
161	0.392857143	0.035714286
162	0.392857143	0.321428571
163	0.392857143	0.464285714
164	0.392857143	0.25
165	0.392857143	0.392857143
166	0.392857143	0.107142857
167	0.392857143	0.178571429
168	0.392857143	0.75
169	0.392857143	0.821428571
170	0.392857143	0.964285714
171	0.392857143	0.892857143
172	0.392857143	0.535714286
173	0.392857143	0.607142857
174	0.392857143	0.678571429
175	0.428571429	0.642857143
176	0.428571429	0.714285714
177	0.428571429	0.5
178	0.428571429	0.928571429
179	0.428571429	0.428571429
180	0.428571429	0.142857143
181	0.428571429	0.571428571
182	0.428571429	0.857142857
183	0.428571429	0.785714286
184	0.428571429	0.071428571
185	0.428571429	0.357142857
186	0.428571429	0.285714286
187	0.428571429	0
188	0.428571429	0.214285714
189	0.428571429	1
190	0.464285714	0.035714286
191	0.464285714	0.321428571
192	0.464285714	0.464285714
193	0.464285714	0.25
194	0.464285714	0.392857143
195	0.464285714	0.107142857
196	0.464285714	0.178571429
197	0.464285714	0.75
198	0.464285714	0.821428571
199	0.464285714	0.964285714
200	0.464285714	0.892857143
201	0.464285714	0.535714286
202	0.464285714	0.607142857
203	0.464285714	0.678571429
204	0.5	0.714285714
205	0.5	0.285714286
206	0.5	0.214285714
207	0.5	0.428571429
208	0.5	0.5
209	0.5	0.642857143
210	0.5	0.785714286
211	0.5	0.857142857
212	0.5	0.928571429
213	0.5	1
214	0.5	0.142857143
215	0.5	0.571428571
