0.96428571	0.03571429	13.99948821	14.62911731	-0.629629102
1	0	19.59385885	20	-0.40614115
0.92857143	0.07142857	12.70838693	12.87125592	-0.162868991
0.89285714	0.03571429	16.95703913	17.0598409	-0.102801768
0.85714286	0.07142857	15.30051842	15.36810783	-0.067589414
0.89285714	0.10714286	12.06941842	12.10856777	-0.039149347
0.82142857	0.10714286	14.27816994	14.31418867	-0.036018731
0.82142857	0.03571429	17.95951585	17.98983386	-0.030318014
0.78571429	0.07142857	16.56214748	16.59122772	-0.029080238
0.75	0.10714286	15.56482137	15.58608919	-0.021267818
0.78571429	0.14285714	13.58868907	13.60689729	-0.018208225
0.71428571	0.07142857	17.29359184	17.3079687	-0.014376861
0.71428571	0.14285714	14.8240512	14.83826304	-0.014211838
0.67857143	0.10714286	16.38777132	16.40030437	-0.012533048
0.75	0.03571429	18.46247782	18.47479908	-0.012321264
0.64285714	0.14285714	15.67043851	15.68022607	-0.009787563
0.67857143	0.17857143	14.25466449	14.26376148	-0.009096994
0.75	0.17857143	13.09408008	13.10289709	-0.008817006
0.64285714	0.07142857	17.76681506	17.77475968	-0.007944621
0.60714286	0.10714286	16.95171931	16.95944988	-0.007730567
0.60714286	0.17857143	15.09015725	15.09738856	-0.007231311
0.57142857	0.14285714	16.27648732	16.28316403	-0.006676709
0.85714286	0.14285714	11.68429806	11.69052179	-0.006223733
0.67857143	0.03571429	18.76462489	18.77068208	-0.006057187
0.64285714	0.21428571	13.80416564	13.80977847	-0.00561283
0.53571429	0.17857143	15.70864296	15.71405739	-0.005414426
0.57142857	0.21428571	14.61123718	14.61638572	-0.005148541
0.53571429	0.10714286	17.35675555	17.36176028	-0.00500473
0.57142857	0.07142857	18.09487602	18.09964973	-0.004773707
0.5	0.14285714	16.72409322	16.72873163	-0.004638415
0.5	0.21428571	15.2237321	15.22794822	-0.004216117
0.46428571	0.17857143	16.17526307	16.17928435	-0.00402128
0.71428571	0.21428571	12.72296289	12.72677844	-0.003815548
0.53571429	0.25	14.20848401	14.21202076	-0.003536748
0.46428571	0.10714286	17.65643805	17.65982452	-0.003386473
0.60714286	0.03571429	18.96523097	18.96860234	-0.003371368
0.42857143	0.21428571	15.69299763	15.69633819	-0.003340556
0.42857143	0.14285714	17.06080979	17.06411939	-0.003309601
0.60714286	0.25	13.43880415	13.44207611	-0.003271964
0.46428571	0.25	14.80325362	14.80643033	-0.003176714
0.5	0.07142857	18.33243609	18.33549574	-0.003059649
0.39285714	0.17857143	16.53039583	16.53341767	-0.003021836
0.39285714	0.25	15.26353308	15.26622037	-0.002687287
0.35714286	0.21428571	16.05255746	16.05520016	-0.002642697
0.35714286	0.14285714	17.31557716	17.31801297	-0.002435806
0.39285714	0.10714286	17.88156389	17.88395103	-0.002387144
0.32142857	0.17857143	16.79978835	16.8021116	-0.00232325
0.5	0.28571429	13.86373909	13.86605251	-0.002313425
0.42857143	0.28571429	14.43307071	14.43538241	-0.002311695
0.32142857	0.25	15.61681064	15.61905096	-0.00224032
0.28571429	0.21428571	16.32460083	16.32672507	-0.002124238
0.35714286	0.28571429	14.87586177	14.87796072	-0.002098951
0.42857143	0.07142857	18.50888436	18.51095132	-0.002066961
0.53571429	0.03571429	19.10673903	19.10878635	-0.002047323
0.25	0.25	15.88180771	15.88369314	-0.001885434
0.28571429	0.14285714	17.50665002	17.50850824	-0.001858216
0.28571429	0.28571429	15.21446817	15.21631789	-0.001849717
0.25	0.17857143	17.00019974	17.00204454	-0.001844801
0.21428571	0.21428571	16.52391496	16.52567339	-0.001758426
0.32142857	0.10714286	18.05081905	18.05257157	-0.001752516
0.57142857	0.28571429	13.13600516	13.1376966	-0.00169144
0.21428571	0.28571429	15.46442317	15.46605624	-0.001633065
0.57142857	0	19.99836854	20	-0.00163146
0.17857143	0.25	16.07118865	16.07281765	-0.001629004
0.39285714	0.32142857	14.10225118	14.10385608	-0.0016049
0.32142857	0.32142857	14.52113064	14.52271551	-0.001584868
0.17857143	0.17857143	17.14260957	17.14413817	-0.0015286
0.14285714	0.21428571	16.66026098	16.66177873	-0.001517752
0.25	0.32142857	14.83832654	14.83981197	-0.001485432
0.21428571	0.14285714	17.64579141	17.6472715	-0.001480095
0.14285714	0.28571429	15.63628896	15.63776227	-0.001473308
0.10714286	0.25	16.19328028	16.1947449	-0.001464622
0.35714286	0.07142857	18.64125741	18.64272046	-0.001463047
0.46428571	0.32142857	13.5636342	13.56502289	-0.001388687
0.03571429	0.25	16.25313324	16.25451792	-0.001384676
0.07142857	0.21428571	16.73980501	16.74118657	-0.001381561
0.17857143	0.32142857	15.06652306	15.06790219	-0.001379134
0.07142857	0.28571429	15.73687499	15.73825204	-0.001377049
0	0.28571429	15.76999443	15.77133946	-0.001345029
0.25	0.10714286	18.17596052	18.17730524	-0.001344724
0	0.21428571	16.76595608	16.7672936	-0.001337516
0.10714286	0.17857143	17.23407763	17.23541417	-0.001336543
0.46428571	0.03571429	19.21028422	19.21161175	-0.001327535
0.64285714	0	19.99868679	20	-0.00131321
0.10714286	0.32142857	15.21428638	15.21558435	-0.001297967
0.03571429	0.32142857	15.2869059	15.28816101	-0.001255115
0.03571429	0.17857143	17.27882343	17.28006926	-0.001245831
0.14285714	0.14285714	17.74058611	17.74182909	-0.001242982
0.21428571	0.35714286	14.48240769	14.48355753	-0.001149845
0.28571429	0.35714286	14.19217581	14.1933162	-0.001140395
0.14285714	0.35714286	14.68310666	14.68423272	-0.001126056
0.07142857	0.14285714	17.7957497	17.79686233	-0.001112626
0.07142857	0.35714286	14.80098824	14.80209034	-0.001102098
0	0.35714286	14.83986947	14.8409622	-0.001092729
0.17857143	0.10714286	18.26451161	18.26559806	-0.001086452
0.28571429	0.07142857	18.73996022	18.7410446	-0.00108438
0.67857143	0.25	12.43481373	12.43588767	-0.001073941
0	0.14285714	17.81386354	17.81493458	-0.001071043
0.5	0	19.99896136	20	-0.00103864
0.35714286	0.35714286	13.80223707	13.80326718	-0.001030109
0	0	19.9989824	20	-0.0010176
0.10714286	0.10714286	18.32123217	18.32216596	-0.000933793
0.39285714	0.03571429	19.28750971	19.28841793	-0.000908224
0.03571429	0.39285714	14.39288391	14.39376338	-0.000879474
0.10714286	0.39285714	14.30998275	14.3108526	-0.000869855
0.03571429	0.10714286	18.34893714	18.34979991	-0.000862765
0.21428571	0.07142857	18.81155138	18.81239664	-0.000845256
0.17857143	0.39285714	14.14175357	14.14259172	-0.000838148
0.25	0.39285714	13.88316979	13.88392425	-0.000754458
0.07142857	0	19.99927795	20	-0.00072205
0.14285714	0.07142857	18.86019613	18.86089502	-0.000698885
0.42857143	0.35714286	13.29812761	13.29881398	-0.000686373
0.32142857	0.03571429	19.34528891	19.34594126	-0.000652345
0	0.42857143	13.98709999	13.98772053	-0.000620537
0.07142857	0.07142857	18.88845782	18.88907742	-0.000619598
0.53571429	0.32142857	12.88012569	12.88073611	-0.000610424
0.07142857	0.42857143	13.94367787	13.94428047	-0.000602604
0	0.07142857	18.89773081	18.8983253	-0.000594486
0.32142857	0.39285714	13.52625298	13.5268131	-0.000560121
0.14285714	0.42857143	13.81226532	13.81280689	-0.000541571
0.25	0.03571429	19.38786789	19.3883603	-0.00049241
0.21428571	0.42857143	13.58935632	13.58976974	-0.000413418
0.17857143	0.03571429	19.41792988	19.4183229	-0.000393025
0.10714286	0.03571429	19.4371581	19.4374931	-0.000335
0.03571429	0.46428571	13.58136338	13.58167768	-0.0003143
0.03571429	0.03571429	19.44654248	19.44685067	-0.000308191
0.10714286	0.46428571	13.49057885	13.49082825	-0.000249399
0.28571429	0.42857143	13.26888345	13.26905352	-0.000170066
0.39285714	0.39285714	13.0595369	13.05968403	-0.000147127
0.17857143	0.46428571	13.30685194	13.30695502	-0.000103075
0.42857143	0	19.99997701	20	-2.299E-05
0	0.5	13.22079647	13.22079096	5.50544E-06
0.14285714	0	20.00000594	20	5.94E-06
0.07142857	0.5	13.17396838	13.17391873	4.96464E-05
0.71428571	0	20.00007778	20	7.778E-05
0.5	0.35714286	12.65998404	12.6598426	0.000141445
0.25	0.46428571	13.02576966	13.02560798	0.000161675
0.14285714	0.5	13.03249715	13.03230687	0.000190276
0.35714286	0.42857143	12.84188943	12.84161549	0.000273937
0.03571429	0.53571429	12.86027045	12.85990425	0.000366201
0.21428571	0.5	12.79339015	12.79293654	0.000453608
0.64285714	0.28571429	12.2049181	12.20444366	0.000474436
0.10714286	0.53571429	12.76374398	12.76326475	0.000479225
0.32142857	0.46428571	12.64047934	12.63986877	0.000610574
0.46428571	0.39285714	12.46736763	12.46669296	0.000674672
0	0.57142857	12.54782197	12.54711264	0.000709333
0.17857143	0.53571429	12.56890084	12.56817948	0.000721364
0.21428571	0	20.00076884	20	0.00076884
0.07142857	0.57142857	12.49856939	12.49779468	0.000774707
0.35714286	0	20.00083735	20	0.00083735
0.28571429	0.5	12.45156047	12.45067212	0.00088835
0.14285714	0.57142857	12.35001676	12.34903875	0.000978012
0.42857143	0.42857143	12.29610095	12.29503945	0.001061499
0.03571429	0.60714286	12.23540656	12.23432101	0.001085545
0.25	0.53571429	12.27213055	12.27100369	0.001126863
0.28571429	0	20.00112937	20	0.00112937
0.10714286	0.60714286	12.13492287	12.13368869	0.001234178
0.21428571	0.57142857	12.09977713	12.09843577	0.001341365
0.39285714	0.46428571	12.14144601	12.1400961	0.001349909
0.60714286	0.32142857	12.01732488	12.01595343	0.001371453
0	0.64285714	11.97308787	11.9716698	0.001418073
0.07142857	0.64285714	11.92220507	11.92070694	0.001498126
0.17857143	0.60714286	11.93256577	11.93102205	0.001543719
0.35714286	0.5	11.99970627	11.9981339	0.00157237
0.14285714	0.64285714	11.76895754	11.76721439	0.001743147
0.32142857	0.53571429	11.86795947	11.86620805	0.001751417
0.03571429	0.67857143	11.71079425	11.70901858	0.00177567
0.57142857	0.35714286	11.86125462	11.85935273	0.001901886
0.28571429	0.57142857	11.74387339	11.74197034	0.00190305
0.10714286	0.67857143	11.60774603	11.60579949	0.001946543
0.25	0.60714286	11.62557668	11.62353782	0.00203886
0	0.71428571	11.49991869	11.49784855	0.002070143
0.07142857	0.71428571	11.44800773	11.44584905	0.002158683
0.21428571	0.64285714	11.51156673	11.5093993	0.002167427
0.53571429	0.39285714	11.72913938	11.72691842	0.002220958
0.78571429	0	20.00226181	20	0.00226181
0.17857143	0.67857143	11.40064242	11.39834734	0.002295077
0.03571429	0.75	11.28906087	11.28667851	0.002382363
0.5	0.42857143	11.61549206	11.61307578	0.002416276
0.14285714	0.71428571	11.29185394	11.28942758	0.002426364
0.46428571	0.46428571	11.51622348	11.51368476	0.002538718
0.10714286	0.75	11.18446397	11.1818996	0.002564369
1	1	0.85091368	0.848338392	0.002575288
0	0.78571429	11.13042939	11.12781089	0.002618499
0.42857143	0.5	11.42821415	11.42559554	0.002618612
1	0.92857143	0.85794709	0.855301322	0.002645768
0.39285714	0.53571429	11.34903713	11.34636268	0.002674451
0.07142857	0.78571429	11.07791638	11.07520555	0.002710835
0.35714286	0.57142857	11.2767736	11.27405586	0.002717742
0.32142857	0.60714286	11.2098876	11.20713179	0.002755806
0.28571429	0.64285714	11.14713926	11.14434587	0.002793387
0.25	0.67857143	11.08752362	11.08468999	0.002833627
0.03571429	0.82142857	10.97180959	10.96894328	0.002866311
1	0.85714286	0.87941628	0.876548982	0.002867298
0.21428571	0.71428571	11.03022669	11.02734812	0.002878571
